;mess_datum;stations_id;r1;longitude;latitude
78319;2017-06-22 05:00:00;2254;0.0;7.6449;52.2396
78320;2017-06-22 06:00:00;2254;0.0;7.6449;52.2396
78321;2017-06-22 07:00:00;2254;0.0;7.6449;52.2396
78322;2017-06-22 08:00:00;2254;0.0;7.6449;52.2396
78323;2017-06-22 09:00:00;2254;0.0;7.6449;52.2396
78324;2017-06-22 10:00:00;2254;0.0;7.6449;52.2396
78325;2017-06-22 11:00:00;2254;0.0;7.6449;52.2396
78326;2017-06-22 12:00:00;2254;0.0;7.6449;52.2396
78327;2017-06-22 13:00:00;2254;0.0;7.6449;52.2396
78328;2017-06-22 14:00:00;2254;0.0;7.6449;52.2396
78329;2017-06-22 15:00:00;2254;0.0;7.6449;52.2396
78330;2017-06-22 16:00:00;2254;0.0;7.6449;52.2396
78331;2017-06-22 17:00:00;2254;0.0;7.6449;52.2396
78332;2017-06-22 18:00:00;2254;0.0;7.6449;52.2396
78333;2017-06-22 19:00:00;2254;1.5;7.6449;52.2396
78334;2017-06-22 20:00:00;2254;0.0;7.6449;52.2396
78335;2017-06-22 21:00:00;2254;0.0;7.6449;52.2396
78336;2017-06-22 22:00:00;2254;0.0;7.6449;52.2396
78337;2017-06-22 23:00:00;2254;0.0;7.6449;52.2396
78338;2017-06-23 00:00:00;2254;0.0;7.6449;52.2396
78339;2017-06-23 01:00:00;2254;0.0;7.6449;52.2396
78340;2017-06-23 02:00:00;2254;0.0;7.6449;52.2396
78341;2017-06-23 03:00:00;2254;0.0;7.6449;52.2396
78342;2017-06-23 04:00:00;2254;0.0;7.6449;52.2396
78343;2017-06-23 05:00:00;2254;0.0;7.6449;52.2396
78344;2017-06-23 06:00:00;2254;0.0;7.6449;52.2396
78345;2017-06-23 07:00:00;2254;0.0;7.6449;52.2396
78346;2017-06-23 08:00:00;2254;0.0;7.6449;52.2396
78347;2017-06-23 09:00:00;2254;0.0;7.6449;52.2396
78348;2017-06-23 10:00:00;2254;0.0;7.6449;52.2396
78349;2017-06-23 11:00:00;2254;0.0;7.6449;52.2396
78350;2017-06-23 12:00:00;2254;0.0;7.6449;52.2396
78351;2017-06-23 13:00:00;2254;0.0;7.6449;52.2396
78352;2017-06-23 14:00:00;2254;0.0;7.6449;52.2396
78353;2017-06-23 15:00:00;2254;0.0;7.6449;52.2396
78354;2017-06-23 16:00:00;2254;0.0;7.6449;52.2396
78355;2017-06-23 17:00:00;2254;0.0;7.6449;52.2396
78356;2017-06-23 18:00:00;2254;0.0;7.6449;52.2396
78357;2017-06-23 19:00:00;2254;0.0;7.6449;52.2396
78358;2017-06-23 20:00:00;2254;0.0;7.6449;52.2396
78359;2017-06-23 21:00:00;2254;0.0;7.6449;52.2396
78360;2017-06-23 22:00:00;2254;0.0;7.6449;52.2396
78361;2017-06-23 23:00:00;2254;0.0;7.6449;52.2396
78362;2017-06-24 00:00:00;2254;0.0;7.6449;52.2396
78363;2017-06-24 01:00:00;2254;0.0;7.6449;52.2396
78364;2017-06-24 02:00:00;2254;0.0;7.6449;52.2396
78365;2017-06-24 03:00:00;2254;0.0;7.6449;52.2396
78366;2017-06-24 04:00:00;2254;0.0;7.6449;52.2396
78367;2017-06-24 05:00:00;2254;0.0;7.6449;52.2396
78368;2017-06-24 06:00:00;2254;0.0;7.6449;52.2396
78369;2017-06-24 07:00:00;2254;0.0;7.6449;52.2396
78370;2017-06-24 08:00:00;2254;0.0;7.6449;52.2396
78371;2017-06-24 09:00:00;2254;0.0;7.6449;52.2396
78372;2017-06-24 10:00:00;2254;0.0;7.6449;52.2396
78373;2017-06-24 11:00:00;2254;0.0;7.6449;52.2396
78374;2017-06-24 12:00:00;2254;0.0;7.6449;52.2396
78375;2017-06-24 13:00:00;2254;0.0;7.6449;52.2396
78376;2017-06-24 14:00:00;2254;0.0;7.6449;52.2396
78377;2017-06-24 15:00:00;2254;0.1;7.6449;52.2396
78378;2017-06-24 16:00:00;2254;0.0;7.6449;52.2396
78379;2017-06-24 17:00:00;2254;0.0;7.6449;52.2396
78380;2017-06-24 18:00:00;2254;0.0;7.6449;52.2396
78381;2017-06-24 19:00:00;2254;0.0;7.6449;52.2396
78382;2017-06-24 20:00:00;2254;0.0;7.6449;52.2396
78383;2017-06-24 21:00:00;2254;0.0;7.6449;52.2396
78384;2017-06-24 22:00:00;2254;0.0;7.6449;52.2396
78385;2017-06-24 23:00:00;2254;0.1;7.6449;52.2396
78386;2017-06-25 00:00:00;2254;0.0;7.6449;52.2396
78387;2017-06-25 01:00:00;2254;0.0;7.6449;52.2396
78388;2017-06-25 02:00:00;2254;0.0;7.6449;52.2396
78389;2017-06-25 03:00:00;2254;0.0;7.6449;52.2396
78390;2017-06-25 04:00:00;2254;0.1;7.6449;52.2396
78391;2017-06-25 05:00:00;2254;0.1;7.6449;52.2396
78392;2017-06-25 06:00:00;2254;0.0;7.6449;52.2396
78393;2017-06-25 07:00:00;2254;0.2;7.6449;52.2396
78394;2017-06-25 08:00:00;2254;1.3;7.6449;52.2396
78395;2017-06-25 09:00:00;2254;0.0;7.6449;52.2396
78396;2017-06-25 10:00:00;2254;0.0;7.6449;52.2396
78397;2017-06-25 11:00:00;2254;0.0;7.6449;52.2396
78398;2017-06-25 12:00:00;2254;1.9;7.6449;52.2396
78399;2017-06-25 13:00:00;2254;0.0;7.6449;52.2396
78400;2017-06-25 14:00:00;2254;0.0;7.6449;52.2396
78401;2017-06-25 15:00:00;2254;0.0;7.6449;52.2396
78402;2017-06-25 16:00:00;2254;0.0;7.6449;52.2396
78403;2017-06-25 17:00:00;2254;0.0;7.6449;52.2396
78404;2017-06-25 18:00:00;2254;0.0;7.6449;52.2396
78405;2017-06-25 19:00:00;2254;0.0;7.6449;52.2396
78406;2017-06-25 20:00:00;2254;0.2;7.6449;52.2396
78407;2017-06-25 21:00:00;2254;0.0;7.6449;52.2396
78408;2017-06-25 22:00:00;2254;0.0;7.6449;52.2396
78409;2017-06-25 23:00:00;2254;0.0;7.6449;52.2396
78410;2017-06-26 00:00:00;2254;0.0;7.6449;52.2396
78411;2017-06-26 01:00:00;2254;0.1;7.6449;52.2396
78412;2017-06-26 02:00:00;2254;0.6;7.6449;52.2396
78413;2017-06-26 03:00:00;2254;1.3;7.6449;52.2396
78414;2017-06-26 04:00:00;2254;0.0;7.6449;52.2396
78415;2017-06-26 05:00:00;2254;0.0;7.6449;52.2396
78416;2017-06-26 06:00:00;2254;0.0;7.6449;52.2396
78417;2017-06-26 07:00:00;2254;0.0;7.6449;52.2396
78418;2017-06-26 08:00:00;2254;0.0;7.6449;52.2396
78419;2017-06-26 09:00:00;2254;0.0;7.6449;52.2396
78420;2017-06-26 10:00:00;2254;0.0;7.6449;52.2396
78421;2017-06-26 11:00:00;2254;0.0;7.6449;52.2396
78422;2017-06-26 12:00:00;2254;0.0;7.6449;52.2396
78423;2017-06-26 13:00:00;2254;0.0;7.6449;52.2396
78424;2017-06-26 14:00:00;2254;0.0;7.6449;52.2396
78425;2017-06-26 15:00:00;2254;0.0;7.6449;52.2396
78426;2017-06-26 16:00:00;2254;0.0;7.6449;52.2396
78427;2017-06-26 17:00:00;2254;0.0;7.6449;52.2396
78428;2017-06-26 18:00:00;2254;0.0;7.6449;52.2396
78429;2017-06-26 19:00:00;2254;0.0;7.6449;52.2396
78430;2017-06-26 20:00:00;2254;0.0;7.6449;52.2396
78431;2017-06-26 21:00:00;2254;0.0;7.6449;52.2396
78432;2017-06-26 22:00:00;2254;0.0;7.6449;52.2396
78433;2017-06-26 23:00:00;2254;0.0;7.6449;52.2396
78434;2017-06-27 00:00:00;2254;0.0;7.6449;52.2396
78435;2017-06-27 01:00:00;2254;0.0;7.6449;52.2396
78436;2017-06-27 02:00:00;2254;0.0;7.6449;52.2396
78437;2017-06-27 03:00:00;2254;0.0;7.6449;52.2396
78438;2017-06-27 04:00:00;2254;0.0;7.6449;52.2396
78439;2017-06-27 05:00:00;2254;0.0;7.6449;52.2396
78440;2017-06-27 06:00:00;2254;0.0;7.6449;52.2396
78441;2017-06-27 07:00:00;2254;0.0;7.6449;52.2396
78442;2017-06-27 08:00:00;2254;0.0;7.6449;52.2396
78443;2017-06-27 09:00:00;2254;0.0;7.6449;52.2396
78444;2017-06-27 10:00:00;2254;0.0;7.6449;52.2396
78445;2017-06-27 11:00:00;2254;0.0;7.6449;52.2396
78446;2017-06-27 12:00:00;2254;0.0;7.6449;52.2396
78447;2017-06-27 13:00:00;2254;0.0;7.6449;52.2396
78448;2017-06-27 14:00:00;2254;0.0;7.6449;52.2396
78449;2017-06-27 15:00:00;2254;0.0;7.6449;52.2396
78450;2017-06-27 16:00:00;2254;0.0;7.6449;52.2396
78451;2017-06-27 17:00:00;2254;0.1;7.6449;52.2396
78452;2017-06-27 18:00:00;2254;0.3;7.6449;52.2396
78453;2017-06-27 19:00:00;2254;0.0;7.6449;52.2396
78454;2017-06-27 20:00:00;2254;0.3;7.6449;52.2396
78455;2017-06-27 21:00:00;2254;0.4;7.6449;52.2396
78456;2017-06-27 22:00:00;2254;0.0;7.6449;52.2396
78457;2017-06-27 23:00:00;2254;0.0;7.6449;52.2396
78458;2017-06-28 00:00:00;2254;0.0;7.6449;52.2396
78459;2017-06-28 01:00:00;2254;0.0;7.6449;52.2396
78460;2017-06-28 02:00:00;2254;0.0;7.6449;52.2396
78461;2017-06-28 03:00:00;2254;0.0;7.6449;52.2396
78462;2017-06-28 04:00:00;2254;0.0;7.6449;52.2396
78463;2017-06-28 05:00:00;2254;0.0;7.6449;52.2396
78464;2017-06-28 06:00:00;2254;1.9;7.6449;52.2396
78465;2017-06-28 07:00:00;2254;0.0;7.6449;52.2396
78466;2017-06-28 08:00:00;2254;0.0;7.6449;52.2396
78467;2017-06-28 09:00:00;2254;0.0;7.6449;52.2396
78468;2017-06-28 10:00:00;2254;0.0;7.6449;52.2396
78469;2017-06-28 11:00:00;2254;0.0;7.6449;52.2396
78470;2017-06-28 12:00:00;2254;0.2;7.6449;52.2396
78471;2017-06-28 13:00:00;2254;3.0;7.6449;52.2396
78472;2017-06-28 14:00:00;2254;1.2;7.6449;52.2396
78473;2017-06-28 15:00:00;2254;0.5;7.6449;52.2396
78474;2017-06-28 16:00:00;2254;2.8;7.6449;52.2396
78475;2017-06-28 17:00:00;2254;1.3;7.6449;52.2396
78476;2017-06-28 18:00:00;2254;0.0;7.6449;52.2396
78477;2017-06-28 19:00:00;2254;0.0;7.6449;52.2396
78478;2017-06-28 20:00:00;2254;0.0;7.6449;52.2396
78479;2017-06-28 21:00:00;2254;0.0;7.6449;52.2396
78480;2017-06-28 22:00:00;2254;0.0;7.6449;52.2396
78481;2017-06-28 23:00:00;2254;0.0;7.6449;52.2396
78482;2017-06-29 00:00:00;2254;0.0;7.6449;52.2396
78483;2017-06-29 01:00:00;2254;0.0;7.6449;52.2396
78484;2017-06-29 02:00:00;2254;0.0;7.6449;52.2396
78485;2017-06-29 03:00:00;2254;0.0;7.6449;52.2396
78486;2017-06-29 04:00:00;2254;0.0;7.6449;52.2396
78487;2017-06-29 05:00:00;2254;0.0;7.6449;52.2396
78488;2017-06-29 06:00:00;2254;0.0;7.6449;52.2396
78489;2017-06-29 07:00:00;2254;0.0;7.6449;52.2396
78490;2017-06-29 08:00:00;2254;0.0;7.6449;52.2396
78491;2017-06-29 09:00:00;2254;0.0;7.6449;52.2396
78492;2017-06-29 10:00:00;2254;0.3;7.6449;52.2396
78493;2017-06-29 11:00:00;2254;2.4;7.6449;52.2396
78494;2017-06-29 12:00:00;2254;0.0;7.6449;52.2396
78495;2017-06-29 13:00:00;2254;0.0;7.6449;52.2396
78496;2017-06-29 14:00:00;2254;0.0;7.6449;52.2396
78497;2017-06-29 15:00:00;2254;0.0;7.6449;52.2396
78498;2017-06-29 16:00:00;2254;0.0;7.6449;52.2396
78499;2017-06-29 17:00:00;2254;0.0;7.6449;52.2396
78500;2017-06-29 18:00:00;2254;0.0;7.6449;52.2396
78501;2017-06-29 19:00:00;2254;0.0;7.6449;52.2396
78502;2017-06-29 20:00:00;2254;0.0;7.6449;52.2396
78503;2017-06-29 21:00:00;2254;0.0;7.6449;52.2396
78504;2017-06-29 22:00:00;2254;0.0;7.6449;52.2396
78505;2017-06-29 23:00:00;2254;0.0;7.6449;52.2396
78506;2017-06-30 00:00:00;2254;0.0;7.6449;52.2396
78507;2017-06-30 01:00:00;2254;0.0;7.6449;52.2396
78508;2017-06-30 02:00:00;2254;0.0;7.6449;52.2396
78509;2017-06-30 03:00:00;2254;0.0;7.6449;52.2396
78510;2017-06-30 04:00:00;2254;0.0;7.6449;52.2396
78511;2017-06-30 05:00:00;2254;0.0;7.6449;52.2396
78512;2017-06-30 06:00:00;2254;0.0;7.6449;52.2396
78513;2017-06-30 07:00:00;2254;0.0;7.6449;52.2396
78514;2017-06-30 08:00:00;2254;0.0;7.6449;52.2396
78515;2017-06-30 09:00:00;2254;0.0;7.6449;52.2396
78516;2017-06-30 10:00:00;2254;0.0;7.6449;52.2396
78517;2017-06-30 11:00:00;2254;0.0;7.6449;52.2396
78518;2017-06-30 12:00:00;2254;0.0;7.6449;52.2396
78519;2017-06-30 13:00:00;2254;0.0;7.6449;52.2396
78520;2017-06-30 14:00:00;2254;0.0;7.6449;52.2396
78521;2017-06-30 15:00:00;2254;0.0;7.6449;52.2396
78522;2017-06-30 16:00:00;2254;0.0;7.6449;52.2396
78523;2017-06-30 17:00:00;2254;0.0;7.6449;52.2396
78524;2017-06-30 18:00:00;2254;2.0;7.6449;52.2396
78525;2017-06-30 19:00:00;2254;0.0;7.6449;52.2396
78526;2017-06-30 20:00:00;2254;0.0;7.6449;52.2396
78527;2017-06-30 21:00:00;2254;0.0;7.6449;52.2396
78528;2017-06-30 22:00:00;2254;0.0;7.6449;52.2396
78529;2017-06-30 23:00:00;2254;0.2;7.6449;52.2396
78530;2017-07-01 00:00:00;2254;0.4;7.6449;52.2396
78531;2017-07-01 01:00:00;2254;0.6;7.6449;52.2396
78532;2017-07-01 02:00:00;2254;0.6;7.6449;52.2396
78533;2017-07-01 03:00:00;2254;0.0;7.6449;52.2396
78534;2017-07-01 04:00:00;2254;0.5;7.6449;52.2396
78535;2017-07-01 05:00:00;2254;0.5;7.6449;52.2396
78536;2017-07-01 06:00:00;2254;0.0;7.6449;52.2396
78537;2017-07-01 07:00:00;2254;0.2;7.6449;52.2396
78538;2017-07-01 08:00:00;2254;0.1;7.6449;52.2396
78539;2017-07-01 09:00:00;2254;0.0;7.6449;52.2396
78540;2017-07-01 10:00:00;2254;0.0;7.6449;52.2396
78541;2017-07-01 11:00:00;2254;0.0;7.6449;52.2396
78542;2017-07-01 12:00:00;2254;0.0;7.6449;52.2396
78543;2017-07-01 13:00:00;2254;0.1;7.6449;52.2396
78544;2017-07-01 14:00:00;2254;0.0;7.6449;52.2396
78545;2017-07-01 15:00:00;2254;0.2;7.6449;52.2396
78546;2017-07-01 16:00:00;2254;0.0;7.6449;52.2396
78547;2017-07-01 17:00:00;2254;0.0;7.6449;52.2396
78548;2017-07-01 18:00:00;2254;0.0;7.6449;52.2396
78549;2017-07-01 19:00:00;2254;0.0;7.6449;52.2396
78550;2017-07-01 20:00:00;2254;0.0;7.6449;52.2396
78551;2017-07-01 21:00:00;2254;0.0;7.6449;52.2396
78552;2017-07-01 22:00:00;2254;0.0;7.6449;52.2396
78553;2017-07-01 23:00:00;2254;0.0;7.6449;52.2396
78554;2017-07-02 00:00:00;2254;0.0;7.6449;52.2396
78555;2017-07-02 01:00:00;2254;0.0;7.6449;52.2396
78556;2017-07-02 02:00:00;2254;0.0;7.6449;52.2396
78557;2017-07-02 03:00:00;2254;0.0;7.6449;52.2396
78558;2017-07-02 04:00:00;2254;0.0;7.6449;52.2396
78559;2017-07-02 05:00:00;2254;0.0;7.6449;52.2396
78560;2017-07-02 06:00:00;2254;0.0;7.6449;52.2396
78561;2017-07-02 07:00:00;2254;0.0;7.6449;52.2396
78562;2017-07-02 08:00:00;2254;0.0;7.6449;52.2396
78563;2017-07-02 09:00:00;2254;0.1;7.6449;52.2396
78564;2017-07-02 10:00:00;2254;0.1;7.6449;52.2396
78565;2017-07-02 11:00:00;2254;0.3;7.6449;52.2396
78566;2017-07-02 12:00:00;2254;0.4;7.6449;52.2396
78567;2017-07-02 13:00:00;2254;0.0;7.6449;52.2396
78568;2017-07-02 14:00:00;2254;0.0;7.6449;52.2396
78569;2017-07-02 15:00:00;2254;0.0;7.6449;52.2396
78570;2017-07-02 16:00:00;2254;0.0;7.6449;52.2396
78571;2017-07-02 17:00:00;2254;0.0;7.6449;52.2396
78572;2017-07-02 18:00:00;2254;0.0;7.6449;52.2396
78573;2017-07-02 19:00:00;2254;0.0;7.6449;52.2396
78574;2017-07-02 20:00:00;2254;0.0;7.6449;52.2396
78575;2017-07-02 21:00:00;2254;0.0;7.6449;52.2396
78576;2017-07-02 22:00:00;2254;0.0;7.6449;52.2396
78577;2017-07-02 23:00:00;2254;0.0;7.6449;52.2396
78578;2017-07-03 00:00:00;2254;0.0;7.6449;52.2396
78579;2017-07-03 01:00:00;2254;0.0;7.6449;52.2396
78580;2017-07-03 02:00:00;2254;0.0;7.6449;52.2396
78581;2017-07-03 03:00:00;2254;0.0;7.6449;52.2396
78582;2017-07-03 04:00:00;2254;0.0;7.6449;52.2396
78583;2017-07-03 05:00:00;2254;0.0;7.6449;52.2396
78584;2017-07-03 06:00:00;2254;0.0;7.6449;52.2396
78585;2017-07-03 07:00:00;2254;0.0;7.6449;52.2396
78586;2017-07-03 08:00:00;2254;0.0;7.6449;52.2396
78587;2017-07-03 09:00:00;2254;0.0;7.6449;52.2396
78588;2017-07-03 10:00:00;2254;0.0;7.6449;52.2396
78589;2017-07-03 11:00:00;2254;0.0;7.6449;52.2396
78590;2017-07-03 12:00:00;2254;0.0;7.6449;52.2396
78591;2017-07-03 13:00:00;2254;0.0;7.6449;52.2396
78592;2017-07-03 14:00:00;2254;0.0;7.6449;52.2396
78593;2017-07-03 15:00:00;2254;0.0;7.6449;52.2396
78594;2017-07-03 16:00:00;2254;0.0;7.6449;52.2396
78595;2017-07-03 17:00:00;2254;0.0;7.6449;52.2396
78596;2017-07-03 18:00:00;2254;0.0;7.6449;52.2396
78597;2017-07-03 19:00:00;2254;0.0;7.6449;52.2396
78598;2017-07-03 20:00:00;2254;0.0;7.6449;52.2396
78599;2017-07-03 21:00:00;2254;0.0;7.6449;52.2396
78600;2017-07-03 22:00:00;2254;0.0;7.6449;52.2396
78601;2017-07-03 23:00:00;2254;0.0;7.6449;52.2396
78602;2017-07-04 00:00:00;2254;0.0;7.6449;52.2396
78603;2017-07-04 01:00:00;2254;0.0;7.6449;52.2396
78604;2017-07-04 02:00:00;2254;0.0;7.6449;52.2396
78605;2017-07-04 03:00:00;2254;0.0;7.6449;52.2396
78606;2017-07-04 04:00:00;2254;0.0;7.6449;52.2396
78607;2017-07-04 05:00:00;2254;0.0;7.6449;52.2396
78608;2017-07-04 06:00:00;2254;0.0;7.6449;52.2396
78609;2017-07-04 07:00:00;2254;0.0;7.6449;52.2396
78610;2017-07-04 08:00:00;2254;0.0;7.6449;52.2396
78611;2017-07-04 09:00:00;2254;0.0;7.6449;52.2396
78612;2017-07-04 10:00:00;2254;0.0;7.6449;52.2396
78613;2017-07-04 11:00:00;2254;0.0;7.6449;52.2396
78614;2017-07-04 12:00:00;2254;0.0;7.6449;52.2396
78615;2017-07-04 13:00:00;2254;0.0;7.6449;52.2396
78616;2017-07-04 14:00:00;2254;0.0;7.6449;52.2396
78617;2017-07-04 15:00:00;2254;0.0;7.6449;52.2396
78618;2017-07-04 16:00:00;2254;0.0;7.6449;52.2396
78619;2017-07-04 17:00:00;2254;0.0;7.6449;52.2396
78620;2017-07-04 18:00:00;2254;0.0;7.6449;52.2396
78621;2017-07-04 19:00:00;2254;0.0;7.6449;52.2396
78622;2017-07-04 20:00:00;2254;0.0;7.6449;52.2396
78623;2017-07-04 21:00:00;2254;0.0;7.6449;52.2396
78624;2017-07-04 22:00:00;2254;0.0;7.6449;52.2396
78625;2017-07-04 23:00:00;2254;0.0;7.6449;52.2396
78626;2017-07-05 00:00:00;2254;0.0;7.6449;52.2396
78627;2017-07-05 01:00:00;2254;0.0;7.6449;52.2396
78628;2017-07-05 02:00:00;2254;0.0;7.6449;52.2396
78629;2017-07-05 03:00:00;2254;0.0;7.6449;52.2396
78630;2017-07-05 04:00:00;2254;0.0;7.6449;52.2396
78631;2017-07-05 05:00:00;2254;0.0;7.6449;52.2396
78632;2017-07-05 06:00:00;2254;0.0;7.6449;52.2396
78633;2017-07-05 07:00:00;2254;0.0;7.6449;52.2396
78634;2017-07-05 08:00:00;2254;0.0;7.6449;52.2396
78635;2017-07-05 09:00:00;2254;0.0;7.6449;52.2396
78636;2017-07-05 10:00:00;2254;0.0;7.6449;52.2396
78637;2017-07-05 11:00:00;2254;0.0;7.6449;52.2396
78638;2017-07-05 12:00:00;2254;0.0;7.6449;52.2396
78639;2017-07-05 13:00:00;2254;0.0;7.6449;52.2396
78640;2017-07-05 14:00:00;2254;0.0;7.6449;52.2396
78641;2017-07-05 15:00:00;2254;0.0;7.6449;52.2396
78642;2017-07-05 16:00:00;2254;0.0;7.6449;52.2396
78643;2017-07-05 17:00:00;2254;0.0;7.6449;52.2396
78644;2017-07-05 18:00:00;2254;0.0;7.6449;52.2396
78645;2017-07-05 19:00:00;2254;0.0;7.6449;52.2396
78646;2017-07-05 20:00:00;2254;0.0;7.6449;52.2396
78647;2017-07-05 21:00:00;2254;0.0;7.6449;52.2396
78648;2017-07-05 22:00:00;2254;0.0;7.6449;52.2396
78649;2017-07-05 23:00:00;2254;0.0;7.6449;52.2396
78650;2017-07-06 00:00:00;2254;0.0;7.6449;52.2396
78651;2017-07-06 01:00:00;2254;0.0;7.6449;52.2396
78652;2017-07-06 02:00:00;2254;0.0;7.6449;52.2396
78653;2017-07-06 03:00:00;2254;0.0;7.6449;52.2396
78654;2017-07-06 04:00:00;2254;0.0;7.6449;52.2396
78655;2017-07-06 05:00:00;2254;0.0;7.6449;52.2396
78656;2017-07-06 06:00:00;2254;0.0;7.6449;52.2396
78657;2017-07-06 07:00:00;2254;0.0;7.6449;52.2396
78658;2017-07-06 08:00:00;2254;0.0;7.6449;52.2396
78659;2017-07-06 09:00:00;2254;0.0;7.6449;52.2396
78660;2017-07-06 10:00:00;2254;0.0;7.6449;52.2396
78661;2017-07-06 11:00:00;2254;0.0;7.6449;52.2396
78662;2017-07-06 12:00:00;2254;0.0;7.6449;52.2396
78663;2017-07-06 13:00:00;2254;0.0;7.6449;52.2396
78664;2017-07-06 14:00:00;2254;0.0;7.6449;52.2396
78665;2017-07-06 15:00:00;2254;0.0;7.6449;52.2396
78666;2017-07-06 16:00:00;2254;0.0;7.6449;52.2396
78667;2017-07-06 17:00:00;2254;0.0;7.6449;52.2396
78668;2017-07-06 18:00:00;2254;0.0;7.6449;52.2396
78669;2017-07-06 19:00:00;2254;0.0;7.6449;52.2396
78670;2017-07-06 20:00:00;2254;0.0;7.6449;52.2396
78671;2017-07-06 21:00:00;2254;0.0;7.6449;52.2396
78672;2017-07-06 22:00:00;2254;0.0;7.6449;52.2396
78673;2017-07-06 23:00:00;2254;0.3;7.6449;52.2396
78674;2017-07-07 00:00:00;2254;0.0;7.6449;52.2396
78675;2017-07-07 01:00:00;2254;0.1;7.6449;52.2396
78676;2017-07-07 02:00:00;2254;0.0;7.6449;52.2396
78677;2017-07-07 03:00:00;2254;0.4;7.6449;52.2396
78678;2017-07-07 04:00:00;2254;0.1;7.6449;52.2396
78679;2017-07-07 05:00:00;2254;0.0;7.6449;52.2396
78680;2017-07-07 06:00:00;2254;0.0;7.6449;52.2396
78681;2017-07-07 07:00:00;2254;0.0;7.6449;52.2396
78682;2017-07-07 08:00:00;2254;0.0;7.6449;52.2396
78683;2017-07-07 09:00:00;2254;0.0;7.6449;52.2396
78684;2017-07-07 10:00:00;2254;0.0;7.6449;52.2396
78685;2017-07-07 11:00:00;2254;0.0;7.6449;52.2396
78686;2017-07-07 12:00:00;2254;0.0;7.6449;52.2396
78687;2017-07-07 13:00:00;2254;0.0;7.6449;52.2396
78688;2017-07-07 14:00:00;2254;0.0;7.6449;52.2396
78689;2017-07-07 15:00:00;2254;0.1;7.6449;52.2396
78690;2017-07-07 16:00:00;2254;0.0;7.6449;52.2396
78691;2017-07-07 17:00:00;2254;0.0;7.6449;52.2396
78692;2017-07-07 18:00:00;2254;0.0;7.6449;52.2396
78693;2017-07-07 19:00:00;2254;0.0;7.6449;52.2396
78694;2017-07-07 20:00:00;2254;0.0;7.6449;52.2396
78695;2017-07-07 21:00:00;2254;0.0;7.6449;52.2396
78696;2017-07-07 22:00:00;2254;0.0;7.6449;52.2396
78697;2017-07-07 23:00:00;2254;0.0;7.6449;52.2396
78698;2017-07-08 00:00:00;2254;0.0;7.6449;52.2396
78699;2017-07-08 01:00:00;2254;0.0;7.6449;52.2396
78700;2017-07-08 02:00:00;2254;0.0;7.6449;52.2396
78701;2017-07-08 03:00:00;2254;0.0;7.6449;52.2396
78702;2017-07-08 04:00:00;2254;0.0;7.6449;52.2396
78703;2017-07-08 05:00:00;2254;0.0;7.6449;52.2396
78704;2017-07-08 06:00:00;2254;0.0;7.6449;52.2396
78705;2017-07-08 07:00:00;2254;0.0;7.6449;52.2396
78706;2017-07-08 08:00:00;2254;0.0;7.6449;52.2396
78707;2017-07-08 09:00:00;2254;0.0;7.6449;52.2396
78708;2017-07-08 10:00:00;2254;0.0;7.6449;52.2396
78709;2017-07-08 11:00:00;2254;0.0;7.6449;52.2396
78710;2017-07-08 12:00:00;2254;0.0;7.6449;52.2396
78711;2017-07-08 13:00:00;2254;0.0;7.6449;52.2396
78712;2017-07-08 14:00:00;2254;0.0;7.6449;52.2396
78713;2017-07-08 15:00:00;2254;0.0;7.6449;52.2396
78714;2017-07-08 16:00:00;2254;0.0;7.6449;52.2396
78715;2017-07-08 17:00:00;2254;0.0;7.6449;52.2396
78716;2017-07-08 18:00:00;2254;0.0;7.6449;52.2396
78717;2017-07-08 19:00:00;2254;0.0;7.6449;52.2396
78718;2017-07-08 20:00:00;2254;0.0;7.6449;52.2396
78719;2017-07-08 21:00:00;2254;0.0;7.6449;52.2396
78720;2017-07-08 22:00:00;2254;0.0;7.6449;52.2396
78721;2017-07-08 23:00:00;2254;0.0;7.6449;52.2396
78722;2017-07-09 00:00:00;2254;0.0;7.6449;52.2396
78723;2017-07-09 01:00:00;2254;0.0;7.6449;52.2396
78724;2017-07-09 02:00:00;2254;0.0;7.6449;52.2396
78725;2017-07-09 03:00:00;2254;0.0;7.6449;52.2396
78726;2017-07-09 04:00:00;2254;0.0;7.6449;52.2396
78727;2017-07-09 05:00:00;2254;0.0;7.6449;52.2396
78728;2017-07-09 06:00:00;2254;0.0;7.6449;52.2396
78729;2017-07-09 07:00:00;2254;0.0;7.6449;52.2396
78730;2017-07-09 08:00:00;2254;0.0;7.6449;52.2396
78731;2017-07-09 09:00:00;2254;0.0;7.6449;52.2396
78732;2017-07-09 10:00:00;2254;0.0;7.6449;52.2396
78733;2017-07-09 11:00:00;2254;0.0;7.6449;52.2396
78734;2017-07-09 12:00:00;2254;0.0;7.6449;52.2396
78735;2017-07-09 13:00:00;2254;0.0;7.6449;52.2396
78736;2017-07-09 14:00:00;2254;0.0;7.6449;52.2396
78737;2017-07-09 15:00:00;2254;0.0;7.6449;52.2396
78738;2017-07-09 16:00:00;2254;0.0;7.6449;52.2396
78739;2017-07-09 17:00:00;2254;0.0;7.6449;52.2396
78740;2017-07-09 18:00:00;2254;0.0;7.6449;52.2396
78741;2017-07-09 19:00:00;2254;0.0;7.6449;52.2396
